doy.dayfract,datetime [UTC],Plot,373.6046323,374.2377446,374.8707514,375.5036529,376.1364488,376.7691392,377.401724,378.0342032,378.6665767,379.2988445,379.9310065,380.5630627,381.195013,381.8268574,382.4585958,383.0902282,383.7217546,384.3531748,384.9844889,385.6156968,386.2467984,386.8777938,387.5086827,388.1394653,388.7701415,389.4007111,390.0311742,390.6615307,391.2917806,391.9219238,392.5519603,393.18189,393.8117129,394.4414289,395.071038,395.7005401,396.3299352,396.9592232,397.5884042,398.2174779,398.8464445,399.4753038,400.1040558,400.7327004,401.3612377,401.9896675,402.6179898,403.2462046,403.8743118,404.5023113,405.1302032,405.7579873,406.3856637,407.0132322,407.6406929,408.2680456,408.8952904,409.5224271,410.1494558,410.7763764,411.4031888,412.029893,412.6564889,413.2829766,413.9093559,414.5356268,415.1617892,415.7878432,416.4137886,417.0396254,417.6653535,418.290973,418.9164838,419.5418858,420.1671789,420.7923632,421.4174385,422.0424049,422.6672623,423.2920106,423.9166497,424.5411798,425.1656006,425.7899121,426.4141143,427.0382072,427.6621907,428.2860647,428.9098293,429.5334843,430.1570297,430.7804654,431.4037915,432.0270079,432.6501144,433.2731111,433.895998,434.5187749,435.1414419,435.7639988,436.3864457,437.0087824,437.631009,438.2531253,438.8751314,439.4970272,440.1188127,440.7404877,441.3620523,441.9835064,442.60485,443.2260829,443.8472052,444.4682168,445.0891177,445.7099078,446.3305871,446.9511555,447.5716129,448.1919594,448.8121949,449.4323193,450.0523326,450.6722347,451.2920256,451.9117052,452.5312735,453.1507305,453.770076,454.3893101,455.0084327,455.6274438,456.2463433,456.8651311,457.4838072,458.1023716,458.7208242,459.339165,459.9573939,460.5755108,461.1935158,461.8114088,462.4291897,463.0468584,463.664415,464.2818594,464.8991915,465.5164113,466.1335188,466.7505138,467.3673964,467.9841665,468.600824,469.2173689,469.8338012,470.4501208,471.0663277,471.6824218,472.298403,472.9142713,473.5300268,474.1456692,474.7611986,475.376615,475.9919182,476.6071082,477.222185,477.8371486,478.4519989,479.0667357,479.6813592,480.2958693,480.9102658,481.5245487,482.1387181,482.7527738,483.3667159,483.9805442,484.5942587,485.2078593,485.8213461,486.4347189,487.0479778,487.6611226,488.2741534,488.88707,489.4998725,490.1125607,490.7251347,491.3375943,491.9499396,492.5621705,493.174287,493.7862889,494.3981762,495.009949,495.6216071,496.2331506,496.8445792,497.4558931,498.0670922,498.6781763,499.2891455,499.8999998,500.510739,501.1213631,501.7318721,502.342266,502.9525446,503.5627079,504.172756,504.7826886,505.3925059,506.0022077,506.6117939,507.2212647,507.8306198,508.4398593,509.0489831,509.6579911,510.2668833,510.8756597,511.4843202,512.0928648,512.7012934,513.3096059,513.9178024,514.5258827,515.1338469,515.7416949,516.3494265,516.9570419,517.5645409,518.1719235,518.7791896,519.3863392,519.9933722,520.6002887,521.2070885,521.8137716,522.4203379,523.0267875,523.6331202,524.239336,524.8454349,525.4514168,526.0572816,526.6630294,527.26866,527.8741735,528.4795697,529.0848487,529.6900104,530.2950547,530.8999815,531.5047909,532.1094828,532.7140571,533.3185139,533.9228529,534.5270743,535.1311779,535.7351638,536.3390317,536.9427818,537.546414,538.1499281,538.7533242,539.3566023,539.9597622,540.5628039,541.1657274,541.7685326,542.3712196,542.9737881,543.5762382,544.1785699,544.780783,545.3828776,545.9848535,546.5867109,547.1884495,547.7900693,548.3915704,548.9929526,549.5942159,550.1953603,550.7963857,551.397292,551.9980793,552.5987474,553.1992964,553.7997261,554.4000365,555.0002277,555.6002994,556.2002517,556.8000846,557.3997979,557.9993917,558.5988659,559.1982204,559.7974552,560.3965703,560.9955655,561.594441,562.1931965,562.791832,563.3903476,563.9887431,564.5870186,565.1851739,565.783209,566.3811239,566.9789186,567.5765929,568.1741468,568.7715803,569.3688933,569.9660858,570.5631578,571.1601091,571.7569398,572.3536498,572.950239,573.5467074,574.143055,574.7392817,575.3353874,575.9313721,576.5272358,577.1229784,577.7185999,578.3141001,578.9094792,579.5047369,580.0998734,580.6948884,581.2897821,581.8845542,582.4792049,583.073734,583.6681414,584.2624273,584.8565914,585.4506337,586.0445542,586.6383529,587.2320297,587.8255845,588.4190174,589.0123282,589.6055169,590.1985835,590.7915278,591.38435,591.9770499,592.5696274,593.1620825,593.7544153,594.3466255,594.9387133,595.5306785,596.122521,596.7142409,597.3058381,597.8973125,598.4886642,599.0798929,599.6709988,600.2619817,600.8528416,601.4435785,602.0341923,602.6246829,603.2150504,603.8052946,604.3954155,604.9854131,605.5752873,606.1650381,606.7546654,607.3441692,607.9335495,608.5228061,609.111939,609.7009483,610.2898337,610.8785954,611.4672332,612.0557471,612.6441371,613.232403,613.8205449,614.4085627,614.9964564,615.5842259,616.1718711,616.7593921,617.3467887,617.9340609,618.5212088,619.1082321,619.6951309,620.2819052,620.8685548,621.4550797,622.04148,622.6277555,623.2139061,623.7999319,624.3858328,624.9716088,625.5572598,626.1427857,626.7281865,627.3134621,627.8986126,628.4836378,629.0685378,629.6533124,630.2379616,630.8224854,631.4068837,631.9911565,632.5753037,633.1593253,633.7432213,634.3269915,634.9106359,635.4941546,636.0775474,636.6608142,637.2439551,637.8269701,638.4098589,638.9926217,639.5752583,640.1577687,640.7401529,641.3224108,641.9045424,642.4865475,643.0684263,643.6501785,644.2318043,644.8133034,645.394676,645.9759218,646.557041,647.1380334,647.7188989,648.2996376,648.8802494,649.4607343,650.0410921,650.6213229,651.2014266,651.7814031,652.3612524,652.9409745,653.5205693,654.1000368,654.6793769,655.2585895,655.8376747,656.4166323,656.9954624,657.5741648,658.1527396,658.7311866,659.3095059,659.8876974,660.465761,661.0436966,661.6215044,662.1991841,662.7767357,663.3541593,663.9314547,664.5086219,665.0856609,665.6625716,666.2393539,666.8160079,667.3925334,667.9689304,668.5451989,669.1213388,669.6973501,670.2732328,670.8489867,671.4246118,672.0001081,672.5754755,673.1507141,673.7258236,674.3008042,674.8756557,675.4503781,676.0249714,676.5994354,677.1737702,677.7479757,678.3220519,678.8959987,679.469816,680.0435039,680.6170622,681.190491,681.7637901,682.3369595,682.9099992,683.4829092,684.0556893,684.6283396,685.2008599,685.7732503,686.3455107,686.917641,687.4896412,688.0615112,688.6332511,689.2048607,689.77634,690.347689,690.9189075,691.4899957,692.0609533,692.6317804,693.202477,693.7730429,694.3434781,694.9137826,695.4839563,696.0539992,696.6239112,697.1936924,697.7633425,698.3328616,698.9022497,699.4715067,700.0406325,700.6096271,701.1784905,701.7472226,702.3158233,702.8842926,703.4526305,704.0208369,704.5889118,705.156855,705.7246667,706.2923466,706.8598949,707.4273113,707.994596,708.5617487,709.1287696,709.6956585,710.2624154,710.8290402,711.3955329,711.9618934,712.5281217,713.0942178,713.6601816,714.2260131,714.7917121,715.3572787,715.9227128,716.4880144,717.0531834,717.6182197,718.1831234,718.7478943,719.3125325,719.8770378,720.4414103,721.0056498,721.5697564,722.13373,722.6975705,723.2612779,723.8248521,724.3882931,724.9516009,725.5147754,726.0778165,726.6407242,727.2034985,727.7661393,728.3286465,728.8910202,729.4532602,730.0153665,730.5773391,731.1391779,731.7008829,732.2624541,732.8238913,733.3851945,733.9463637,734.5073989,735.0682999,735.6290668,736.1896995,736.7501979,737.310562,737.8707917,738.4308871,738.990848,739.5506744,740.1103663,740.6699236,741.2293462,741.7886342,742.3477874,742.9068059,743.4656895,744.0244383,744.5830521,745.1415309,745.6998748,746.2580835,746.8161572,747.3740957,747.9318989,748.489567,749.0470997,749.604497,750.161759,750.7188855,751.2758765,751.832732,752.3894519,752.9460361,753.5024847,754.0587975,754.6149745,755.1710157,755.7269211,756.2826905,756.8383239,757.3938213,757.9491827,758.5044079,759.0594969,759.6144498,760.1692664,760.7239467,761.2784906,761.8328981,762.3871692,762.9413038,763.4953018,764.0491632,764.602888,765.1564761,765.7099275,766.2632421,766.8164198,767.3694607,767.9223647,768.4751316,769.0277616,769.5802545,770.1326102,770.6848288,771.2369102,771.7888543,772.3406611,772.8923306,773.4438626,773.9952572,774.5465143,775.0976339,775.6486158,776.1994601,776.7501667,777.3007356,777.8511667,778.40146,778.9516154,779.5016328,780.0515123,780.6012537,781.1508571,781.7003224,782.2496494,782.7988383,783.3478889,783.8968012,784.4455752,784.9942107,785.5427078,786.0910664,786.6392864,787.1873678,787.7353106,788.2831147,788.8307801,789.3783066,789.9256944,790.4729432,791.0200531,791.5670241,792.113856,792.6605488,793.2071025,793.7535171,794.2997924,794.8459285,795.3919252,795.9377826,796.4835006,797.0290791,797.5745181,798.1198176,798.6649775,799.2099977,799.7548782,800.299619,800.84422,801.3886812,801.9330024,802.4771838,803.0212252,803.5651265,804.1088878,804.6525089,805.1959898,805.7393306,806.2825311,806.8255912,807.368511,807.9112904,808.4539294,808.9964278,809.5387857,810.0810029,810.6230796,811.1650155,811.7068107,812.2484651,812.7899786,813.3313513,813.872583,814.4136738,814.9546235,815.4954321,816.0360997,816.576626,817.1170111,817.657255,818.1973575,818.7373187,819.2771385,819.8168168,820.3563536,820.8957488,821.4350024,821.9741144,822.5130847,823.0519133,823.5906,824.1291449,824.6675479,825.205809,825.7439281,826.2819052,826.8197402,827.357433,827.8949837,828.4323922,828.9696584,829.5067823,830.0437638,830.5806029,831.1172995,831.6538536,832.1902652,832.7265341,833.2626605,833.7986441,834.3344849,834.870183,835.4057382,835.9411506,836.47642,837.0115464,837.5465298,838.08137,838.6160672,839.1506212,839.685032,840.2192995,840.7534236,841.2874044,841.8212418,842.3549358,842.8884862,843.421893,843.9551563,844.4882759,845.0212518,845.5540839,846.0867723,846.6193168,847.1517174,847.6839741,848.2160867,848.7480554,849.2798799,849.8115604,850.3430966,850.8744887,851.4057364,851.9368398,852.4677989,852.9986136,853.5292837,854.0598094,854.5901905,855.120427,855.6505189,856.180466,856.7102684,857.239926,857.7694387,858.2988066,858.8280295,859.3571074,859.8860403,860.4148281,860.9434707,861.4719682,862.0003205,862.5285274,863.0565891,863.5845054,864.1122762,864.6399016,865.1673815,865.6947158,866.2219046,866.7489476,867.275845,867.8025965,868.3292023,868.8556623,869.3819763,869.9081444,870.4341666,870.9600426,871.4857726,872.0113565,872.5367941,873.0620856,873.5872307,874.1122296,874.637082,875.1617881,875.6863477,876.2107607,876.7350272,877.2591471,877.7831203,878.3069468,878.8306266,879.3541596,879.8775457,880.4007849,880.9238771,881.4468224,881.9696206,882.4922718,883.0147758,883.5371326,884.0593422,884.5814045,885.1033195,885.6250871,886.1467073,886.66818,887.1895052,887.7106828,888.2317128,888.7525952,889.2733298,889.7939167,890.3143558,890.834647,891.3547904,891.8747858,892.3946331,892.9143325,893.4338838,893.9532869,894.4725418,894.9916485,895.5106069,896.029417,896.5480787,897.066592,897.5849568,898.1031731,898.6212408,899.13916,899.6569304,900.1745521,900.6920251,901.2093493,901.7265246,902.243551,902.7604285,903.277157,903.7937364,904.3101667,904.8264479,905.3425799,905.8585627,906.3743962,906.8900804,907.4056151,907.9210005,908.4362364,908.9513227,909.4662595,909.9810467,910.4956842,911.010172,911.52451,912.0386982,912.5527366,913.0666251,913.5803636,914.0939521,914.6073905,915.1206789,915.6338172,916.1468052,916.659643,917.1723305,917.6848677,918.1972545,918.7094909,919.2215768,919.7335122,920.245297,920.7569312,921.2684147,921.7797475,922.2909295,922.8019608,923.3128412,923.8235706,924.3341491,924.8445767,925.3548531,925.8649785,926.3749527,926.8847758,927.3944476,927.9039681,928.4133373,928.9225551,929.4316214,929.9405363,930.4492997,930.9579115,931.4663716,931.9746801,932.4828369,932.9908419,933.4986952,934.0063965,934.5139459,935.0213434,935.5285889,936.0356823,936.5426237,937.0494129,937.5560499,938.0625346,938.5688671,939.0750472,939.581075,940.0869503,940.5926731,941.0982434,941.6036612,942.1089263,942.6140387,943.1189984,943.6238054,944.1284595,944.6329608,945.1373092,945.6415046,946.145547,946.6494364,947.1531727,947.6567558,948.1601857,948.6634624,949.1665857,949.6695558,950.1723725,950.6750357,951.1775454,951.6799016,952.1821043,952.6841533,953.1860486,953.6877903,954.1893781,954.6908122,955.1920923,955.6932186,956.1941909
